1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinSF1,BsmtFinSF2,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFullBath,BsmtHalfBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtUnfSF,CentralAir_N,CentralAir_Y,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,EnclosedPorch,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,FullBath,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageArea,GarageCars,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageYrBlt,GrLivArea,HalfBath,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,KitchenAbvGr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotArea,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotFrontage,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LowQualFinSF,MSSubClass,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MiscVal,MoSold,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OpenPorchSF,OverallCond,OverallQual,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolArea,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,ScreenPorch,Street_Grvl,Street_Pave,TotRmsAbvGrd,TotalBsmtSF,Utilities_AllPub,Utilities_NoSeWa,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
812,670,0,3,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,True,False,384,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,True,False,False,False,2,False,False,False,False,False,False,True,392,2,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,1992.0,1482,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,True,False,False,False,False,True,True,False,False,9125,False,False,False,False,True,69.0,True,False,False,False,0,80,False,False,False,True,False,170.0,0,7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,5,7,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,163900,False,False,False,False,False,False,False,False,True,0,False,True,7,384,True,False,100,1992,1992,2007
1005,0,0,2,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,False,True,1005,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,False,True,False,False,False,False,1,False,False,False,False,False,False,True,672,2,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,1977.0,1005,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,True,False,False,False,False,False,True,True,False,False,10434,False,False,False,False,True,60.0,False,False,False,True,0,20,False,False,False,True,False,0.0,0,11,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,5,4,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,115000,False,False,False,False,False,False,False,False,True,0,False,True,5,1005,True,False,0,1955,1955,2009
1555,0,0,2,False,False,False,False,True,False,False,False,True,False,False,False,True,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,True,False,1373,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,False,False,True,False,False,False,2,False,False,False,False,False,False,True,660,3,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,2007.0,1555,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,True,False,False,False,False,True,True,False,False,3684,False,False,False,False,True,53.0,False,False,False,True,0,120,False,False,False,True,False,130.0,0,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,5,7,False,False,True,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,174000,False,False,False,False,False,False,False,False,True,0,False,True,7,1373,True,False,143,2007,2007,2009
1530,0,0,3,True,False,False,False,False,False,False,False,True,True,False,False,False,1300,0,False,False,True,False,False,False,False,False,False,False,False,True,1,0,False,False,True,False,230,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,False,False,True,False,False,False,2,False,False,False,False,False,False,True,630,3,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,2004.0,1530,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,True,False,False,False,False,True,True,False,False,14572,True,False,False,False,False,182.0,False,False,True,False,0,20,False,False,False,True,False,0.0,0,11,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36,5,7,False,False,True,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,259000,False,False,False,False,False,False,False,False,True,0,False,True,7,1530,True,False,144,2004,2004,2007
847,1112,0,4,True,False,False,False,False,False,False,False,True,True,False,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,True,False,847,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,False,False,True,False,False,False,2,False,False,False,False,False,False,True,434,2,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,2004.0,1959,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,True,False,False,False,False,True,True,False,False,11796,False,False,False,False,True,59.0,True,False,False,False,0,60,False,False,False,True,False,0.0,0,7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48,5,7,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,215000,False,False,False,False,False,False,False,False,True,0,False,True,8,847,True,False,100,2004,2005,2007
936,0,0,2,False,False,True,False,False,False,False,False,True,False,True,False,False,936,0,False,False,True,False,False,False,False,False,False,False,False,True,1,0,False,False,True,False,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,False,True,False,False,False,False,1,False,False,False,False,False,False,True,672,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1980.0,936,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,False,False,False,True,False,False,False,True,True,False,False,7200,False,False,False,False,True,60.0,False,False,False,True,0,90,False,False,False,False,True,180.0,0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,5,5,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,140000,False,False,False,False,False,False,False,False,True,0,False,True,4,936,True,False,49,1980,1980,2007
1328,653,0,4,True,False,False,False,False,False,False,False,True,False,False,False,True,622,0,False,True,False,False,False,False,False,False,False,False,False,True,1,0,False,False,False,True,500,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2,True,False,False,False,False,False,2,False,False,False,True,False,False,False,576,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1981.0,1981,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1,False,False,True,False,False,False,False,True,True,False,False,7804,False,False,False,False,True,65.0,False,False,False,True,0,50,False,False,False,True,False,0.0,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,44,3,4,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,135000,False,False,False,False,False,False,False,False,True,0,False,True,7,1122,True,False,431,1928,1950,2009
974,0,0,3,True,False,False,False,False,False,False,False,True,False,False,True,False,212,0,False,True,False,False,False,False,False,False,False,False,False,True,0,0,False,False,True,False,762,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False,True,False,False,False,1,False,False,False,False,False,False,True,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1980.0,974,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,False,True,False,False,False,True,True,False,False,10712,False,False,False,False,True,63.0,False,False,False,True,0,20,False,False,False,True,False,0.0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,28,5,5,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,93500,False,False,False,False,False,False,False,True,False,0,False,True,5,974,True,False,0,1991,1992,2007
1178,1032,0,5,True,False,False,False,False,False,False,False,True,False,False,True,False,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,False,True,1008,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,True,False,False,False,False,False,2,False,False,False,False,False,False,True,205,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,1930.0,2210,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,False,True,False,False,False,False,False,True,True,False,False,9900,False,False,False,False,True,90.0,False,False,False,True,0,70,False,False,False,False,True,0.0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,48,4,6,True,False,False,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,117500,False,False,False,False,False,False,False,False,True,0,False,True,8,1008,True,False,0,1880,1950,2007
1142,878,0,3,True,False,False,False,False,False,False,False,True,False,False,False,True,584,0,False,False,True,False,False,False,False,False,False,False,False,True,0,0,False,False,True,False,544,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,False,False,True,False,False,False,2,False,False,False,False,False,False,True,466,2,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1995.0,2020,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,True,False,False,False,False,True,True,False,False,9828,False,False,False,False,True,80.0,True,False,False,False,0,60,False,False,False,True,False,0.0,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,155,5,8,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,239500,False,False,False,False,False,False,False,False,True,0,False,True,8,1128,True,False,0,1995,1995,2009
916,684,0,3,True,False,False,False,False,False,False,False,True,True,False,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,True,False,916,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,False,False,True,False,False,False,2,False,False,False,False,False,False,True,460,2,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,1997.0,1600,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,False,True,False,True,False,False,True,False,False,8773,False,False,False,False,True,57.0,True,False,False,False,0,60,False,False,False,True,False,0.0,0,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,5,6,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,169000,False,False,False,False,False,False,False,False,True,0,False,True,7,916,True,False,100,1997,1997,2007
986,0,0,2,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,False,True,960,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,True,False,False,False,False,False,1,False,False,False,False,False,False,True,180,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1926.0,986,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,False,True,False,False,False,True,True,False,False,6180,True,False,False,False,False,60.0,False,False,False,True,0,30,False,False,False,False,True,0.0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,128,5,6,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,102000,False,False,False,False,False,False,False,False,True,0,False,True,5,960,True,False,0,1926,1950,2007
